id_cliente,edad,genero,ingresos,plataforma,interacciones,compras,promedio_ticket,total_gastado,fecha_primer_compra,fecha_ultima_compra,dias_desde_ultima,recomendaciones,costo_adquisicion
C10683,60,F,37593,Facebook,23,4,101,404,2023-01-28,2024-12-10,112,2,17
C10684,16,M,23343,TikTok,50,3,14,42,2023-11-11,2025-02-26,34,0,15
C10685,45,M,58639,Facebook,20,2,41,82,2024-01-27,2024-11-20,132,0,25
C10686,16,M,18000,TikTok,38,1,21,21,2023-09-18,2025-03-03,29,0,19
C10687,58,M,80912,Facebook,14,2,44,88,2022-09-03,2025-02-10,50,1,18
C10688,28,F,18000,Instagram,25,3,42,126,2023-04-28,2024-10-17,166,0,11
C10689,34,F,45738,Facebook,21,2,79,158,2023-06-14,2025-01-31,60,1,18
C10690,17,M,18000,TikTok,45,1,25,25,2023-12-07,2024-11-17,135,0,15
C10691,39,M,36981,Instagram,20,1,51,51,2023-12-06,2024-12-10,112,2,10
C10692,24,F,37917,Instagram,37,5,43,215,2024-03-17,2025-02-20,40,1,19
C10693,29,M,61986,Instagram,30,2,38,76,2023-09-24,2025-03-20,12,0,12
C10694,20,F,33855,Instagram,22,1,55,55,2024-03-29,2024-11-13,139,0,17
C10695,20,M,31267,TikTok,43,1,16,16,2022-10-31,2024-11-09,143,0,19
C10696,20,F,43129,TikTok,34,5,30,150,2022-12-22,2024-10-19,164,2,12
C10697,60,F,76972,Facebook,12,1,90,90,2023-07-01,2025-02-26,34,0,20
C10698,26,F,35152,TikTok,40,2,29,58,2023-07-21,2025-02-23,37,2,6
C10699,47,F,48312,Facebook,23,5,80,400,2024-02-18,2025-01-01,90,1,26
C10700,38,M,24028,Instagram,27,3,15,45,2022-10-02,2024-11-23,129,0,19
C10701,34,F,37982,Facebook,19,3,55,165,2024-03-13,2024-10-22,161,0,16
C10702,31,F,57329,Instagram,27,3,57,171,2023-09-26,2025-03-12,20,0,13
C10703,58,M,61473,Facebook,19,2,66,132,2024-06-26,2025-01-19,72,1,23
C10704,39,F,54298,Instagram,33,1,56,56,2023-08-21,2025-03-03,29,1,14
C10705,26,M,55077,Instagram,24,1,32,32,2023-09-09,2025-01-27,64,1,13
C10706,19,F,36958,Instagram,33,4,39,156,2022-10-02,2025-03-04,28,0,21
C10707,24,F,36466,Instagram,24,5,33,165,2024-07-29,2025-03-12,20,0,18
C10708,27,F,71005,Instagram,25,4,22,88,2022-10-23,2025-03-22,10,1,22
C10709,22,M,18775,TikTok,32,1,14,14,2023-05-21,2025-01-23,68,1,7
C10710,20,F,32199,Instagram,24,3,33,99,2022-06-04,2024-11-02,150,1,14
C10711,35,M,64359,Instagram,27,4,25,100,2023-05-19,2025-02-17,43,1,22
C10712,55,F,35356,Facebook,11,2,94,188,2023-05-26,2025-02-13,47,0,24
C10713,57,F,56324,Facebook,12,1,59,59,2024-05-29,2025-01-06,85,0,33
C10714,22,M,18000,Instagram,29,1,20,20,2023-11-04,2024-11-26,126,0,23
C10715,32,F,42772,Facebook,13,3,74,222,2023-01-10,2024-10-11,172,2,33
C10716,36,F,31222,Instagram,28,1,21,21,2023-06-12,2024-12-16,106,1,10
C10717,36,F,18000,Instagram,31,1,49,49,2024-01-22,2024-10-19,164,1,13
C10718,35,F,70364,Instagram,30,3,16,48,2023-03-17,2025-02-24,36,0,11
C10719,32,F,53404,Instagram,19,2,52,104,2023-08-12,2025-03-03,29,2,22
C10720,27,F,26672,Instagram,30,1,52,52,2023-03-30,2024-12-22,100,1,10
C10721,37,M,45618,Facebook,13,1,74,74,2023-07-28,2024-12-12,110,1,27
C10722,38,M,47261,Instagram,33,3,50,150,2023-06-06,2024-11-15,137,1,17
C10723,32,F,46028,Facebook,22,5,91,455,2023-11-03,2024-10-09,174,1,18
C10724,35,F,61793,Facebook,11,2,108,216,2024-01-17,2025-01-02,89,1,16
C10725,19,F,32150,TikTok,44,4,38,152,2023-08-09,2025-02-05,55,0,7
C10726,27,M,25892,TikTok,40,5,18,90,2023-02-24,2024-11-08,144,0,20
C10727,22,M,34239,Instagram,23,3,34,102,2023-10-12,2025-02-02,58,0,24
C10728,20,M,26955,TikTok,40,2,34,68,2024-03-28,2025-02-12,48,0,16
C10729,26,M,32363,TikTok,44,1,32,32,2023-02-11,2025-01-11,80,0,6
C10730,27,M,53710,Instagram,31,1,57,57,2024-03-09,2024-12-14,108,1,14
C10731,18,M,60974,Instagram,30,1,42,42,2022-11-01,2024-12-31,91,0,20
C10732,24,F,36034,Instagram,32,4,60,240,2023-07-09,2025-01-26,65,0,13
C10733,32,F,53169,Instagram,26,3,56,168,2024-04-22,2024-11-25,127,0,16
C10734,25,F,45120,Instagram,33,2,55,110,2024-03-21,2024-10-14,169,0,14
C10735,47,M,50674,Facebook,17,1,54,54,2023-08-07,2024-10-30,153,1,26
C10736,20,F,35223,TikTok,29,1,34,34,2024-04-04,2025-01-16,75,0,8
C10737,36,F,35419,Instagram,27,1,51,51,2024-04-20,2025-01-25,66,0,17
C10738,29,M,62101,Instagram,32,2,42,84,2023-11-13,2025-02-22,38,1,16
C10739,17,F,18000,TikTok,33,1,39,39,2024-05-21,2025-03-14,18,1,13
C10740,30,M,31167,TikTok,45,2,25,50,2024-01-27,2025-01-09,82,0,10
C10741,42,M,25088,Facebook,18,1,50,50,2022-08-08,2024-10-08,175,0,24
C10742,29,F,28937,Instagram,17,3,31,93,2022-09-22,2025-02-11,49,0,23
C10743,44,F,73102,Facebook,23,3,78,234,2023-08-17,2025-01-09,82,0,23
C10744,20,M,19353,TikTok,32,1,31,31,2024-04-10,2024-12-20,102,0,17
C10745,26,M,68677,TikTok,28,4,28,112,2023-10-16,2024-12-05,117,0,7
C10746,18,M,18000,Instagram,40,2,28,56,2022-12-27,2025-03-03,29,1,25
C10747,38,M,85377,Instagram,29,3,43,129,2023-05-02,2024-11-03,149,1,21
C10748,32,M,68885,Instagram,24,4,58,232,2023-01-22,2024-11-13,139,0,25
C10749,21,M,18000,TikTok,38,2,26,52,2023-07-03,2024-10-25,158,1,17
C10750,52,F,52143,Facebook,18,3,55,165,2023-11-30,2025-03-12,20,1,32
C10751,45,M,36777,Facebook,17,2,99,198,2022-11-17,2025-03-21,11,1,25
C10752,35,M,54054,Instagram,43,2,38,76,2024-01-23,2024-10-14,169,0,21
C10753,25,F,52199,Instagram,33,3,18,54,2023-04-25,2025-01-24,67,0,12
C10754,60,M,50005,Facebook,16,3,52,156,2024-02-03,2024-10-17,166,0,23
C10755,45,F,66781,Facebook,20,5,73,365,2022-10-14,2025-03-19,13,0,19
C10756,25,M,23864,TikTok,44,3,12,36,2023-09-03,2025-01-05,86,1,9
C10757,32,M,38146,Instagram,28,1,58,58,2023-01-21,2025-01-20,71,0,19
C10758,41,M,60428,Facebook,22,4,54,216,2022-05-16,2024-10-09,174,0,35
C10759,51,M,49751,Facebook,11,2,68,136,2023-02-07,2024-10-20,163,0,19
C10760,46,F,49918,Facebook,13,3,84,252,2023-09-02,2024-10-11,172,0,27
C10761,39,F,44000,Instagram,21,2,43,86,2023-10-08,2025-02-28,32,0,19
C10762,26,M,18000,TikTok,43,4,29,116,2023-12-12,2025-01-10,81,1,18
C10763,18,F,18000,TikTok,38,2,28,56,2023-04-25,2024-12-10,112,1,5
C10764,17,F,18000,TikTok,37,5,14,70,2024-05-26,2025-03-08,24,0,20
C10765,60,F,87580,Facebook,12,3,110,330,2024-06-01,2025-02-27,33,2,23
C10766,23,M,18000,TikTok,45,3,13,39,2024-03-25,2024-11-01,151,0,18
C10767,33,M,28384,Facebook,13,1,78,78,2024-01-07,2025-02-23,37,0,15
C10768,28,M,21260,TikTok,32,2,33,66,2024-02-04,2025-01-28,63,0,8
C10769,17,F,64736,TikTok,38,1,38,38,2023-10-28,2024-11-17,135,0,9
C10770,25,M,29848,Instagram,40,4,45,180,2023-09-25,2025-01-18,73,0,25
C10771,29,M,50603,Instagram,34,3,35,105,2024-03-30,2024-12-30,92,0,12
C10772,53,F,65733,Facebook,16,2,75,150,2023-07-17,2025-01-10,81,1,17
C10773,36,F,24445,Instagram,25,2,60,120,2022-10-24,2024-12-21,101,1,22
C10774,26,M,55325,TikTok,40,1,13,13,2023-08-28,2025-01-26,65,1,15
C10775,46,M,48533,Facebook,14,2,87,174,2023-05-17,2025-02-18,42,1,35
C10776,27,F,49261,TikTok,47,1,17,17,2023-03-05,2025-02-09,51,2,20
C10777,31,M,28773,Instagram,27,5,28,140,2022-09-14,2025-01-12,79,0,14
C10778,28,M,24536,Instagram,42,4,17,68,2024-02-17,2024-10-13,170,0,11
C10779,30,F,31218,TikTok,45,2,11,22,2022-12-24,2024-12-15,107,1,18
C10780,29,F,18000,TikTok,33,1,10,10,2022-12-14,2025-03-20,12,0,11
C10781,26,M,36348,Instagram,29,1,47,47,2024-03-30,2024-12-18,104,1,13
C10782,18,M,30970,TikTok,31,2,39,78,2022-09-29,2024-10-26,157,3,14
C10783,38,F,43385,Instagram,25,4,58,232,2023-04-27,2024-11-08,144,0,22
C10784,30,F,69812,Instagram,22,4,29,116,2023-06-29,2025-02-04,56,0,13
C10785,26,M,31051,TikTok,45,4,21,84,2023-04-17,2024-10-13,170,0,14
C10786,21,F,41371,TikTok,33,3,22,66,2022-09-08,2025-02-06,54,0,14
C10787,24,F,18000,Instagram,22,1,49,49,2022-10-28,2025-01-17,74,0,19
C10788,43,F,63871,Facebook,20,2,75,150,2023-08-19,2024-11-01,151,0,15
C10789,31,F,60256,Facebook,9,4,55,220,2022-09-10,2025-01-01,90,1,21
C10790,26,M,34683,Instagram,31,1,49,49,2023-10-04,2025-02-18,42,0,14
C10791,51,M,67891,Facebook,8,1,84,84,2023-07-28,2024-11-23,129,1,17
C10792,20,F,33828,Instagram,47,2,25,50,2023-03-03,2024-10-27,156,0,11
C10793,39,F,50576,Instagram,21,4,29,116,2023-10-04,2025-01-03,88,1,14
C10794,23,M,37884,Instagram,31,4,29,116,2022-10-19,2024-11-14,138,0,22
C10795,59,F,64198,Facebook,11,2,43,86,2022-12-30,2024-12-21,101,0,26
C10796,25,F,54745,Instagram,27,1,51,51,2023-10-13,2025-03-07,25,1,17
C10797,18,M,33133,TikTok,47,1,14,14,2024-01-01,2024-11-19,133,1,7
C10798,29,M,18000,TikTok,20,5,26,130,2023-04-26,2024-10-30,153,0,12
C10799,34,F,61479,Instagram,33,1,36,36,2023-03-25,2024-12-19,103,1,13
C10800,26,M,63409,Instagram,27,4,58,232,2023-09-26,2025-01-28,63,0,11
C10801,55,M,52369,Facebook,13,5,40,200,2023-08-02,2024-10-06,177,0,24
C10802,38,F,59850,Instagram,36,1,42,42,2024-05-08,2025-02-13,47,1,18
C10803,26,F,18000,TikTok,38,2,39,78,2022-12-02,2024-12-04,118,0,16
C10804,20,M,42206,Instagram,26,2,53,106,2023-04-23,2024-10-26,157,1,14
C10805,25,M,41892,Instagram,22,3,51,153,2023-01-28,2024-10-18,165,1,22
C10806,38,F,49853,Instagram,29,2,58,116,2023-03-11,2025-02-20,40,0,13
C10807,23,F,18000,Instagram,29,5,37,185,2024-03-13,2024-12-26,96,1,17
C10808,24,F,18000,TikTok,42,2,31,62,2022-09-06,2024-12-27,95,1,11
C10809,46,M,46360,Facebook,18,1,98,98,2024-02-24,2025-02-07,53,0,28
C10810,44,M,30937,Facebook,22,6,88,528,2023-11-20,2025-03-02,30,0,21
C10811,32,M,63951,Facebook,17,1,111,111,2024-07-22,2025-02-10,50,0,32
C10812,54,M,51188,Facebook,18,3,66,198,2022-12-02,2024-12-19,103,1,17
C10813,19,M,26951,Instagram,33,3,25,75,2024-03-22,2025-03-20,12,1,13
C10814,36,M,53334,Facebook,13,3,97,291,2023-11-27,2025-01-12,79,0,32
C10815,50,M,39980,Facebook,14,5,61,305,2022-07-30,2024-12-10,112,0,18
C10816,29,F,28791,Instagram,24,1,48,48,2022-12-27,2024-12-29,93,1,21
C10817,16,M,19732,TikTok,35,3,31,93,2024-08-02,2025-03-08,24,0,19
C10818,40,M,18000,Instagram,24,1,28,28,2022-09-16,2024-12-25,97,0,17
C10819,19,F,34060,TikTok,37,1,33,33,2023-09-02,2024-12-15,107,0,19
C10820,20,F,28318,TikTok,32,4,35,140,2022-11-17,2025-02-02,58,0,15
C10821,50,F,58834,Facebook,15,2,68,136,2023-09-30,2024-10-29,154,0,22
C10822,52,M,32592,Facebook,14,1,112,112,2023-11-22,2024-11-12,140,1,22
C10823,57,F,71512,Facebook,12,4,53,212,2024-02-28,2024-10-13,170,0,22
C10824,40,M,65943,Instagram,26,4,30,120,2023-10-07,2024-12-26,96,0,12
C10825,22,M,73838,Instagram,31,1,18,18,2023-10-22,2025-01-07,84,0,19
C10826,34,M,34159,Facebook,13,3,84,252,2023-07-23,2025-01-20,71,0,26
C10827,30,M,48113,TikTok,35,1,21,21,2022-12-03,2025-03-06,26,0,13
C10828,49,M,62445,Facebook,7,2,119,238,2022-06-19,2024-11-08,144,1,18
C10829,29,M,50764,Instagram,36,1,25,25,2024-03-19,2024-12-27,95,1,22
C10830,22,M,33795,TikTok,34,2,23,46,2023-09-01,2024-10-17,166,1,5
C10831,22,F,57905,Instagram,29,2,15,30,2023-03-27,2025-03-22,10,0,15
C10832,23,M,22671,Instagram,29,2,29,58,2023-07-27,2024-10-24,159,0,17
C10833,23,F,32514,Instagram,27,1,17,17,2023-03-08,2025-02-17,43,0,19
C10834,21,M,38687,Instagram,36,1,28,28,2024-03-28,2024-11-01,151,0,15
C10835,24,M,19347,Instagram,21,4,36,144,2023-08-01,2025-02-01,59,0,20
C10836,20,F,28413,TikTok,43,3,14,42,2024-02-28,2024-11-01,151,0,12
C10837,18,F,23931,Instagram,27,2,30,60,2023-11-02,2024-12-12,110,0,16
C10838,37,M,63402,Instagram,30,2,15,30,2022-07-24,2024-10-07,176,0,15
C10839,22,M,26234,Instagram,31,1,45,45,2023-09-29,2025-01-24,67,0,11
C10840,34,F,35344,Instagram,26,2,47,94,2022-12-31,2025-02-01,59,1,12
C10841,27,M,45008,Instagram,31,1,42,42,2023-05-10,2024-10-16,167,0,24
C10842,22,M,50211,TikTok,48,1,29,29,2023-03-28,2025-02-26,34,1,8
C10843,27,M,33900,Instagram,24,1,25,25,2023-10-12,2025-03-03,29,0,25
C10844,22,F,59099,TikTok,33,3,11,33,2023-04-25,2025-01-03,88,0,13
C10845,20,F,25266,Instagram,28,4,55,220,2024-03-19,2025-03-18,14,1,12
C10846,27,M,46609,Instagram,35,2,37,74,2023-12-19,2024-10-18,165,1,19
C10847,29,M,29730,TikTok,46,3,29,87,2023-09-17,2025-02-08,52,1,6
C10848,29,F,41783,Instagram,37,4,55,220,2022-12-13,2024-11-11,141,1,15
C10849,27,M,32549,TikTok,36,2,10,20,2023-04-08,2024-10-27,156,0,17
C10850,30,F,39609,TikTok,37,3,13,39,2023-01-16,2025-03-15,17,0,5
C10851,34,F,51600,Facebook,16,2,48,96,2024-05-08,2025-01-16,75,1,31
C10852,44,F,87932,Facebook,17,2,78,156,2023-02-01,2025-03-03,29,1,21
C10853,22,M,38176,TikTok,51,4,18,72,2024-03-05,2025-02-17,43,0,11
C10854,30,M,29902,TikTok,38,2,17,34,2023-11-15,2025-03-01,31,0,15
C10855,37,F,54355,Instagram,26,1,38,38,2022-07-03,2024-11-27,125,1,24
C10856,36,M,30421,Facebook,15,1,115,115,2024-03-18,2024-11-02,150,1,35
C10857,19,F,44835,Instagram,25,2,22,44,2024-02-21,2025-01-05,86,2,17
C10858,21,M,22826,TikTok,43,4,30,120,2023-09-07,2025-01-10,81,2,6
C10859,57,F,60180,Facebook,9,2,85,170,2023-10-13,2025-02-21,39,1,30
C10860,34,M,48205,Instagram,33,1,25,25,2022-11-14,2024-10-05,178,0,19
C10861,32,F,55561,Facebook,14,5,64,320,2023-08-22,2025-03-16,16,0,25
C10862,28,F,18000,Instagram,27,2,60,120,2024-04-13,2025-03-20,12,0,11
C10863,32,M,43181,Facebook,21,4,103,412,2023-04-16,2024-11-12,140,0,21
C10864,57,M,45634,Facebook,16,3,107,321,2022-10-10,2025-02-01,59,0,20
C10865,46,M,48316,Facebook,9,1,96,96,2023-12-05,2024-11-10,142,0,21
C10866,18,M,30959,Instagram,33,4,29,116,2022-12-11,2024-10-05,178,0,18
C10867,37,F,65752,Instagram,27,4,43,172,2024-02-05,2024-10-23,160,2,23
C10868,42,F,61138,Facebook,13,5,89,445,2023-09-08,2025-03-11,21,1,21
C10869,18,M,21091,Instagram,35,2,21,42,2022-12-08,2024-10-06,177,0,23
C10870,53,F,86455,Facebook,20,4,46,184,2023-02-06,2025-02-21,39,0,29
C10871,34,F,42789,Instagram,21,1,56,56,2024-03-28,2025-01-20,71,0,25
C10872,36,M,37857,Facebook,9,3,94,282,2023-03-05,2025-01-22,69,2,29
C10873,17,M,36813,TikTok,50,3,35,105,2023-02-09,2024-10-04,179,1,14
C10874,29,M,38942,TikTok,39,2,28,56,2023-06-02,2025-03-11,21,0,7
C10875,39,F,73031,Instagram,36,3,40,120,2023-06-25,2025-01-07,84,0,17
C10876,58,M,69525,Facebook,23,2,111,222,2023-04-13,2025-01-09,82,0,21
C10877,38,F,35078,Facebook,18,3,88,264,2022-10-08,2025-03-16,16,1,28
C10878,50,F,73154,Facebook,13,3,93,279,2024-04-08,2025-02-11,49,0,15
C10879,29,F,18000,TikTok,27,2,36,72,2023-06-27,2025-03-02,30,0,18
C10880,37,M,39916,Instagram,38,2,49,98,2023-01-02,2025-02-25,35,1,22
C10881,21,M,18000,Instagram,32,1,17,17,2022-11-30,2024-12-18,104,1,25
C10882,40,F,49339,Instagram,30,2,58,116,2023-08-28,2025-01-10,81,0,25
C10883,24,F,26738,TikTok,31,2,37,74,2022-07-27,2024-11-01,151,0,6
C10884,33,F,37827,Instagram,20,5,34,170,2023-01-14,2025-02-27,33,0,24
C10885,25,M,39096,Instagram,26,1,58,58,2023-06-23,2025-01-03,88,0,24
C10886,30,F,36983,Facebook,10,1,76,76,2023-08-12,2025-03-01,31,1,20
C10887,33,M,46176,Facebook,21,3,105,315,2024-01-09,2024-12-31,91,1,24
C10888,21,F,32739,Instagram,37,2,28,56,2023-12-11,2024-11-12,140,1,16
C10889,19,M,18000,Instagram,32,2,36,72,2023-03-23,2024-11-07,145,1,11
C10890,35,M,34779,Facebook,15,2,81,162,2024-07-19,2025-03-02,30,0,17
C10891,36,M,46218,Instagram,29,2,44,88,2023-08-15,2024-12-09,113,0,15
C10892,39,M,36308,Facebook,13,4,43,172,2024-02-15,2024-10-14,169,0,29
C10893,29,F,32334,TikTok,51,4,10,40,2024-01-20,2025-01-08,83,0,15
C10894,47,F,49590,Facebook,17,1,91,91,2022-10-14,2024-10-22,161,0,15
C10895,39,M,48228,Facebook,11,1,88,88,2023-12-08,2024-10-17,166,2,22
C10896,45,F,95047,Facebook,19,2,95,190,2024-05-10,2025-03-17,15,0,35
C10897,33,F,64172,Instagram,27,3,21,63,2024-04-09,2024-12-22,100,1,13
C10898,17,M,38714,TikTok,35,2,38,76,2024-04-04,2025-03-16,16,0,5
C10899,25,M,18000,TikTok,38,2,36,72,2023-06-15,2024-11-01,151,0,15
C10900,50,M,50135,Facebook,12,4,112,448,2023-04-13,2025-02-15,45,0,26
C10901,33,M,18000,Instagram,37,2,25,50,2022-09-19,2024-12-08,114,1,14
C10902,40,F,40608,Instagram,27,3,32,96,2024-02-28,2024-12-01,121,0,11
C10903,31,M,58694,Instagram,21,1,38,38,2023-01-18,2024-12-04,118,1,11
C10904,30,M,18000,Instagram,18,1,54,54,2022-07-01,2024-11-02,150,0,14
C10905,59,M,113686,Facebook,12,2,65,130,2023-09-08,2024-11-06,146,0,22
C10906,46,M,60914,Facebook,17,2,102,204,2023-02-22,2024-11-24,128,1,26
C10907,39,M,39448,Instagram,25,1,40,40,2022-12-04,2024-10-19,164,0,20
C10908,28,M,43329,TikTok,43,4,29,116,2024-07-05,2025-02-17,43,1,19
C10909,29,F,42107,TikTok,47,4,35,140,2023-09-28,2024-10-27,156,1,8
C10910,31,M,49049,Instagram,25,3,18,54,2023-04-02,2024-10-14,169,2,10
C10911,23,F,26295,Instagram,31,1,53,53,2022-09-20,2024-11-13,139,2,23
C10912,23,F,37537,Instagram,33,1,17,17,2023-07-26,2024-12-06,116,0,16
C10913,25,F,31822,TikTok,47,1,17,17,2022-07-30,2024-10-25,158,1,12
C10914,49,F,37159,Facebook,22,3,82,246,2023-11-27,2024-10-13,170,0,35
C10915,19,F,29984,Instagram,24,2,38,76,2022-12-03,2025-03-10,22,1,24
C10916,57,F,82808,Facebook,18,1,58,58,2022-07-18,2024-11-23,129,0,33
C10917,31,F,48003,Instagram,25,2,48,96,2022-09-27,2024-12-22,100,0,17
C10918,18,M,23847,TikTok,33,2,33,66,2023-07-27,2025-01-01,90,1,16
C10919,24,M,22973,TikTok,42,3,24,72,2023-10-10,2025-02-26,34,0,6
C10920,58,F,73992,Facebook,18,1,97,97,2023-03-26,2025-02-01,59,0,26
C10921,18,F,31847,TikTok,43,1,37,37,2023-03-11,2024-10-19,164,1,9
C10922,24,M,29095,Instagram,36,1,60,60,2022-09-02,2024-12-28,94,2,12
C10923,56,F,54520,Facebook,14,1,56,56,2024-07-08,2025-03-12,20,0,34
C10924,53,F,58963,Facebook,20,2,42,84,2023-06-17,2025-01-29,62,1,25
C10925,43,F,57729,Facebook,14,1,73,73,2024-03-11,2025-02-04,56,0,20
C10926,18,F,18000,TikTok,54,2,17,34,2023-06-20,2025-02-28,32,1,6
C10927,32,F,26474,Instagram,38,4,48,192,2022-08-21,2025-01-29,62,1,20
C10928,38,M,57053,Instagram,25,1,54,54,2022-11-01,2025-01-19,72,0,25
C10929,28,M,32099,Instagram,25,4,49,196,2023-05-16,2025-01-05,86,1,22
C10930,26,M,40560,TikTok,33,4,13,52,2024-03-01,2025-02-23,37,0,9
C10931,30,M,31603,Instagram,36,1,59,59,2022-12-04,2024-10-14,169,0,11
C10932,24,M,18000,TikTok,37,1,12,12,2022-07-11,2024-12-10,112,0,11
C10933,32,M,42379,Facebook,10,3,80,240,2023-03-01,2024-12-28,94,2,19
C10934,19,M,18000,Instagram,36,1,28,28,2024-02-13,2024-12-27,95,1,15
C10935,45,M,47481,Facebook,24,2,111,222,2024-02-04,2025-03-06,26,0,29
C10936,39,F,39565,Instagram,37,3,36,108,2024-04-07,2025-02-25,35,1,20
C10937,23,F,44489,TikTok,27,2,10,20,2023-10-20,2025-01-01,90,0,19
C10938,20,F,18000,TikTok,40,4,32,128,2024-01-17,2025-03-17,15,0,14
C10939,30,F,18000,Facebook,16,2,112,224,2022-10-31,2025-03-19,13,0,20
C10940,26,F,50216,Instagram,39,3,23,69,2022-10-20,2025-01-04,87,0,21
C10941,33,F,18643,Instagram,25,2,19,38,2022-07-11,2024-11-21,131,1,22
C10942,37,M,35377,Facebook,13,2,113,226,2022-09-20,2024-12-27,95,1,16
C10943,38,M,29050,Instagram,26,1,37,37,2022-06-25,2024-10-12,171,1,11
C10944,33,F,49326,Instagram,27,2,57,114,2023-02-19,2024-11-08,144,1,19
C10945,32,M,72535,Facebook,10,1,93,93,2024-02-05,2024-12-27,95,1,25
C10946,55,F,24537,Facebook,6,3,82,246,2024-01-29,2024-10-26,157,0,27
C10947,22,F,38318,TikTok,42,2,33,66,2023-01-25,2024-12-14,108,1,14
C10948,43,M,53958,Facebook,20,5,109,545,2024-02-25,2025-02-24,36,2,31
C10949,29,F,27937,Instagram,28,1,57,57,2023-12-14,2024-10-11,172,0,25
C10950,54,F,27093,Facebook,15,3,78,234,2024-03-05,2025-01-26,65,0,22
C10951,36,F,73892,Instagram,31,1,20,20,2023-03-17,2024-11-25,127,1,14
C10952,42,M,27463,Facebook,12,4,100,400,2023-02-21,2025-01-11,80,0,24
C10953,34,F,59317,Facebook,20,4,115,460,2023-07-30,2025-03-21,11,0,22
C10954,38,M,62819,Instagram,26,2,25,50,2023-03-24,2025-03-12,20,1,13
C10955,21,F,33785,TikTok,37,4,22,88,2022-08-24,2025-01-27,64,1,9
C10956,54,F,82897,Facebook,13,3,107,321,2023-03-14,2025-03-10,22,0,16
C10957,29,F,42836,TikTok,34,1,32,32,2023-08-23,2024-12-19,103,0,16
C10958,48,M,45160,Facebook,18,4,51,204,2023-10-16,2025-03-20,12,0,15
C10959,20,M,48504,Instagram,31,4,53,212,2023-05-11,2025-03-02,30,0,25
C10960,25,F,27040,Instagram,32,1,26,26,2022-11-15,2025-03-17,15,0,12
C10961,21,F,18000,TikTok,32,5,38,190,2024-06-29,2025-02-10,50,0,6
C10962,58,F,91186,Facebook,13,2,75,150,2024-03-07,2025-03-07,25,1,25
C10963,36,F,46251,Instagram,35,1,42,42,2023-02-01,2025-02-06,54,0,12
C10964,49,F,51548,Facebook,13,1,41,41,2022-10-23,2024-12-20,102,1,35
C10965,22,F,45076,Instagram,24,1,25,25,2023-12-25,2024-12-25,97,0,21
C10966,19,M,47885,Instagram,22,1,22,22,2023-07-09,2024-11-20,132,0,12
C10967,47,M,68732,Facebook,18,1,53,53,2023-01-16,2024-12-28,94,3,26
C10968,25,F,44543,TikTok,56,4,15,60,2022-12-12,2024-12-06,116,1,15
C10969,60,F,72783,Facebook,17,1,104,104,2024-04-11,2025-02-27,33,0,35
C10970,57,M,96630,Facebook,14,1,47,47,2024-01-14,2025-02-21,39,1,19
C10971,59,M,103134,Facebook,10,1,113,113,2022-10-19,2024-12-01,121,1,35
C10972,20,F,18000,TikTok,39,2,11,22,2023-11-26,2025-02-05,55,0,14
C10973,25,F,43271,TikTok,34,1,31,31,2023-06-07,2024-12-05,117,0,14
C10974,24,M,55841,Instagram,20,5,52,260,2024-01-07,2024-11-12,140,1,23
C10975,35,M,66403,Instagram,26,1,25,25,2022-11-25,2025-02-23,37,0,17
C10976,60,F,73296,Facebook,16,1,76,76,2023-10-12,2025-02-12,48,2,35
C10977,18,F,21624,TikTok,43,2,34,68,2023-02-18,2024-11-08,144,0,7
C10978,26,M,70961,Instagram,41,3,16,48,2024-03-31,2025-01-05,86,1,19
C10979,36,F,57768,Instagram,36,1,32,32,2024-07-02,2025-02-04,56,0,10
C10980,30,M,18000,Facebook,21,4,116,464,2023-09-08,2025-01-13,78,1,21
C10981,42,F,46767,Facebook,19,3,107,321,2023-11-02,2025-02-20,40,0,25
C10982,28,F,68891,Instagram,29,2,38,76,2023-01-19,2025-02-11,49,0,16
C10983,50,F,69771,Facebook,20,4,107,428,2023-05-05,2024-11-24,128,0,24
C10984,52,M,71414,Facebook,19,4,98,392,2022-10-29,2025-03-13,19,0,30
C10985,32,M,37807,Instagram,33,2,43,86,2023-03-01,2024-10-30,153,0,12
C10986,38,F,36794,Instagram,28,3,35,105,2023-12-12,2024-12-31,91,0,23
C10987,20,F,22424,Instagram,32,2,34,68,2024-05-06,2024-11-30,122,0,19
C10988,23,M,21346,Instagram,26,1,53,53,2024-02-28,2024-12-14,108,0,22
C10989,21,F,18000,TikTok,41,2,13,26,2023-01-03,2024-11-02,150,1,16
C10990,42,F,61957,Facebook,10,3,40,120,2023-08-11,2024-11-09,143,0,19
C10991,17,F,45774,TikTok,50,6,25,150,2023-08-06,2025-01-30,61,0,12
C10992,29,M,44527,TikTok,33,2,20,40,2024-02-29,2025-02-25,35,0,14
C10993,21,F,23071,TikTok,43,1,19,19,2023-03-11,2024-10-27,156,2,6
C10994,39,M,60190,Facebook,15,1,91,91,2024-05-21,2025-01-09,82,0,16
C10995,32,M,45776,Instagram,31,3,52,156,2022-09-17,2024-11-07,145,0,14
C10996,22,F,53959,TikTok,36,3,11,33,2023-01-21,2024-10-31,152,1,19
C10997,59,M,83661,Facebook,13,3,82,246,2023-09-27,2024-11-13,139,0,19
C10998,17,M,21538,TikTok,47,3,13,39,2022-07-13,2024-12-24,98,0,20
