id_cliente,edad,genero,ingresos,plataforma,interacciones,compras,total_gastado,fecha_ultima_compra,costo_adquisicion
C13391,49,M,119427,Instagram,16,3,210,2024-11-25,17
C13392,58,M,41456,Facebook,24,1,73,2024-10-24,27
C13393,39,F,30079,Facebook,16,2,86,2025-02-07,21
C13394,24,F,84251,Facebook,26,2,74,2024-10-06,15
C13395,35,F,74929,TikTok,23,4,336,2024-11-20,19
C13396,49,M,119390,TikTok,23,3,114,2024-11-25,14
C13397,40,F,59946,Instagram,19,2,86,2025-02-12,10
C13398,26,M,53550,Facebook,13,1,28,2024-11-09,23
C13399,29,F,93579,Instagram,26,3,282,2025-01-20,15
C13400,33,F,93460,TikTok,25,3,201,2025-02-24,7
C13401,29,M,20418,TikTok,19,4,260,2024-11-03,7
C13402,50,F,95470,Facebook,26,4,384,2025-01-19,27
C13403,35,F,40715,Facebook,26,1,72,2025-02-07,32
C13404,46,M,55376,Instagram,23,4,312,2024-12-10,18
C13405,29,F,69294,Facebook,16,2,162,2024-11-25,29
C13406,44,F,66818,TikTok,19,3,264,2024-10-26,13
C13407,51,M,76879,Facebook,23,1,60,2025-02-01,21
C13408,57,M,55252,Instagram,15,1,80,2024-10-06,15
C13409,26,M,55619,Instagram,23,1,74,2024-12-27,22
C13410,32,F,69411,Instagram,15,3,255,2025-03-11,18
C13411,19,M,95620,Instagram,21,3,177,2024-12-27,17
C13412,52,F,103838,Facebook,19,3,276,2025-01-12,32
C13413,51,M,94763,TikTok,21,1,42,2024-10-25,9
C13414,33,M,50393,Facebook,22,1,52,2024-12-27,25
C13415,42,M,48832,Instagram,16,5,255,2024-11-07,14
C13416,53,F,34435,Instagram,19,2,106,2025-02-15,12
C13417,49,M,76994,TikTok,22,4,376,2024-10-21,5
C13418,22,F,102044,TikTok,23,3,258,2024-10-12,19
C13419,37,F,103622,TikTok,18,2,180,2025-02-04,8
C13420,20,F,71240,Instagram,16,1,22,2025-02-21,21
C13421,56,F,21877,Instagram,26,1,33,2024-11-14,11
C13422,58,M,68915,Facebook,29,2,166,2024-11-20,33
C13423,59,F,97624,Instagram,27,2,70,2025-01-09,11
C13424,55,M,84846,TikTok,22,3,156,2024-11-03,17
C13425,27,M,55742,Instagram,22,2,114,2025-02-22,17
C13426,54,F,108251,Facebook,17,2,54,2024-12-05,19
C13427,30,F,87957,Instagram,14,2,90,2025-01-12,15
C13428,43,M,41403,Instagram,26,1,32,2025-01-03,21
C13429,43,M,26678,Instagram,18,4,124,2025-01-19,16
C13430,27,F,70965,Facebook,23,4,368,2025-03-03,29
C13431,36,F,65839,TikTok,20,4,296,2025-01-30,18
C13432,51,F,78397,Facebook,21,2,124,2024-12-17,27
C13433,51,M,78860,Instagram,18,1,57,2024-10-29,11
C13434,44,F,43245,Facebook,16,1,82,2025-01-24,18
C13435,34,F,64605,TikTok,24,3,255,2025-03-14,7
C13436,58,M,45203,Facebook,26,2,70,2025-01-27,34
C13437,55,F,80798,Facebook,22,2,172,2024-12-13,22
C13438,40,F,113729,TikTok,20,1,33,2025-01-02,10
C13439,21,F,60520,Instagram,17,4,220,2025-01-25,15
C13440,55,M,70512,Facebook,13,1,59,2025-03-16,18
C13441,29,F,95044,Facebook,25,2,124,2024-12-31,22
C13442,54,F,116502,Instagram,17,3,117,2025-02-21,15
C13443,24,F,51223,Instagram,27,4,180,2025-01-28,12
C13444,55,F,97832,Instagram,20,4,388,2025-01-04,15
C13445,31,F,50615,Facebook,14,3,291,2025-01-18,32
C13446,18,F,33217,Facebook,31,3,99,2024-12-27,30
C13447,43,M,62198,TikTok,29,1,83,2024-10-20,11
C13448,43,M,93437,TikTok,17,3,123,2024-12-19,7
C13449,23,M,95524,Facebook,24,4,320,2025-01-02,23
C13450,31,M,56163,Instagram,24,1,32,2024-12-17,24
C13451,19,F,83140,Instagram,18,2,136,2024-11-04,23
C13452,57,M,75601,TikTok,14,3,150,2024-11-13,13
C13453,29,F,31860,Facebook,17,5,220,2025-01-11,30
C13454,25,M,90008,Facebook,16,3,78,2024-10-09,18
C13455,25,F,93319,Instagram,16,3,108,2024-10-16,21
C13456,19,F,111982,Facebook,24,4,336,2025-02-26,22
C13457,59,M,38200,TikTok,22,1,26,2024-11-18,15
C13458,40,M,37535,Facebook,21,2,92,2024-11-21,23
C13459,48,F,77940,Instagram,14,2,98,2024-11-17,18
C13460,18,M,109120,TikTok,17,2,74,2024-11-03,13
C13461,29,M,94210,Facebook,22,2,74,2025-03-10,28
C13462,30,F,47195,Facebook,13,3,258,2024-11-05,22
C13463,40,F,41635,Instagram,22,2,132,2025-02-24,21
C13464,24,F,112720,Instagram,26,4,336,2025-03-12,22
C13465,55,F,103710,TikTok,27,5,440,2025-02-28,19
C13466,38,M,92556,Facebook,16,1,23,2024-10-09,34
C13467,56,F,82499,Facebook,21,1,35,2025-01-08,29
C13468,34,M,24842,TikTok,15,1,33,2024-10-18,19
C13469,57,F,59557,Facebook,21,1,67,2024-11-01,33
C13470,31,M,70525,Facebook,20,2,44,2024-10-17,27
C13471,25,M,37072,Instagram,18,2,136,2025-03-08,16
C13472,43,M,105876,TikTok,13,2,150,2025-01-20,17
C13473,42,F,39540,TikTok,20,3,204,2024-10-15,6
C13474,29,F,53302,TikTok,16,2,134,2025-02-03,14
C13475,23,F,99638,Facebook,23,3,171,2024-10-18,30
C13476,48,F,93397,Instagram,25,1,29,2025-01-24,10
C13477,57,F,114870,Instagram,21,4,284,2025-03-13,16
C13478,40,M,85178,TikTok,26,1,25,2024-12-01,7
C13479,30,M,22843,TikTok,17,3,234,2024-10-07,5
C13480,59,F,67237,Facebook,24,2,88,2024-10-07,28
C13481,53,M,62145,Instagram,19,3,159,2025-02-19,17
C13482,59,M,70614,Facebook,20,1,33,2024-11-13,20
C13483,24,F,63856,Instagram,16,1,64,2024-11-07,10
C13484,23,F,40914,TikTok,21,1,46,2024-11-03,16
C13485,20,F,117344,Instagram,14,3,108,2024-10-24,10
C13486,59,F,43309,Facebook,18,2,124,2024-11-20,23
C13487,26,M,53107,TikTok,24,3,171,2025-01-16,14
C13488,32,M,35754,Instagram,16,1,29,2024-12-12,12
C13489,41,F,115098,Instagram,15,3,183,2025-01-14,13
C13490,47,F,98110,TikTok,22,3,123,2024-11-25,13
C13491,48,F,26284,Instagram,15,3,174,2025-01-11,21
C13492,42,F,57881,Instagram,22,3,150,2025-01-22,10
C13493,33,F,58706,Instagram,20,1,43,2024-12-15,23
C13494,38,M,82463,TikTok,22,2,70,2024-11-04,5
C13495,31,F,30154,Instagram,22,4,336,2025-02-06,24
C13496,20,F,92622,Facebook,22,2,74,2024-10-20,31
C13497,37,F,94016,TikTok,21,3,186,2024-11-04,12
C13498,34,F,95371,Instagram,26,2,188,2024-12-08,15
C13499,40,F,113122,Facebook,18,2,68,2025-03-18,28
C13500,58,F,72820,Facebook,22,2,84,2025-02-25,31
C13501,19,M,60417,TikTok,31,2,148,2024-11-26,15
C13502,47,F,103302,Instagram,17,2,154,2024-10-20,22
C13503,19,F,36696,Facebook,21,3,204,2025-01-14,29
C13504,23,M,47647,Facebook,18,3,189,2024-12-01,20
C13505,42,F,48410,TikTok,19,3,294,2025-02-25,5
C13506,27,F,43490,Instagram,16,1,88,2025-02-19,16
C13507,43,M,104527,Instagram,17,4,148,2024-10-17,20
C13508,27,M,58758,Facebook,25,3,198,2024-10-20,17
C13509,49,M,116074,Facebook,29,5,185,2025-03-01,23
C13510,27,M,43424,TikTok,28,2,192,2024-10-14,7
C13511,37,M,39055,Instagram,25,3,267,2025-02-15,14
C13512,27,F,115321,Facebook,24,2,168,2024-10-07,30
C13513,33,F,28544,Instagram,27,2,68,2024-11-28,15
C13514,59,M,72590,Facebook,15,3,117,2024-11-13,19
C13515,37,F,60921,Instagram,12,3,102,2024-12-31,15
C13516,56,F,86660,Instagram,17,1,65,2025-02-11,13
C13517,43,M,88186,TikTok,20,2,44,2024-10-19,6
C13518,31,F,65600,Facebook,21,2,132,2025-03-10,24
C13519,46,F,81722,Instagram,20,3,78,2024-12-12,20
C13520,39,F,25964,Facebook,20,2,42,2024-11-03,21
C13521,31,F,79316,TikTok,25,2,94,2025-03-18,7
C13522,52,M,72239,Instagram,23,2,48,2024-11-23,15
C13523,57,M,117453,TikTok,22,4,148,2025-03-15,8
C13524,45,F,43427,Instagram,14,4,328,2025-03-03,15
C13525,52,M,28144,Facebook,16,4,148,2024-12-05,19
C13526,37,F,22746,Facebook,17,1,74,2025-02-09,18
C13527,36,M,49664,Facebook,22,2,140,2025-01-08,17
C13528,43,M,43194,Instagram,14,1,75,2024-12-01,14
C13529,31,F,22867,Instagram,22,1,24,2024-12-18,14
C13530,49,F,63735,Facebook,8,1,76,2025-01-26,15
C13531,58,F,109873,Facebook,17,2,66,2025-02-10,23
C13532,18,F,107711,TikTok,24,5,470,2025-01-12,15
C13533,46,F,40003,Facebook,18,4,120,2024-11-27,19
C13534,59,M,93189,Facebook,16,3,78,2024-11-28,23
C13535,59,F,70290,Facebook,17,4,392,2024-11-23,27
C13536,56,F,36237,Instagram,26,1,62,2024-11-15,14
C13537,23,M,56673,TikTok,18,4,344,2024-12-15,19
C13538,36,F,74953,TikTok,22,4,368,2025-01-17,16
C13539,27,M,90397,TikTok,19,2,176,2024-11-27,19
C13540,49,M,37552,TikTok,22,5,250,2024-10-18,12
C13541,46,M,72003,Facebook,18,2,108,2024-12-31,17
C13542,22,M,31786,Instagram,13,1,35,2024-11-19,17
C13543,37,F,59926,Facebook,26,2,56,2025-03-13,17
C13544,25,M,105754,Instagram,25,3,159,2025-01-29,17
C13545,20,F,79630,Facebook,13,3,78,2024-10-11,16
C13546,52,M,119908,Instagram,20,1,32,2025-02-16,10
C13547,51,M,84461,Instagram,29,2,116,2024-12-28,12
C13548,32,M,92588,TikTok,20,2,76,2024-11-22,8
C13549,54,F,84286,Facebook,15,4,164,2025-01-01,33
C13550,41,M,104811,Facebook,21,3,279,2024-11-16,22
C13551,37,F,59446,Facebook,24,2,144,2025-01-21,23
C13552,20,F,74667,Facebook,20,3,177,2025-03-02,34
C13553,24,M,92687,Instagram,21,2,132,2025-03-05,19
C13554,39,M,114853,Facebook,23,1,49,2024-10-29,20
C13555,46,M,82922,Instagram,25,4,276,2024-10-29,11
C13556,29,M,86143,TikTok,20,2,86,2025-01-14,10
C13557,31,M,34412,TikTok,18,3,138,2024-12-23,11
C13558,38,M,33674,Facebook,18,2,106,2024-11-10,28
C13559,49,M,92527,Facebook,20,4,220,2024-10-21,16
C13560,34,M,58641,TikTok,26,1,85,2025-02-03,14
C13561,47,F,52550,Facebook,14,3,69,2024-12-24,18
C13562,44,F,45487,Instagram,24,2,88,2024-10-04,16
C13563,28,M,116076,Facebook,23,1,24,2024-11-26,26
C13564,36,F,27535,TikTok,26,1,86,2025-01-29,19
C13565,28,F,26923,Instagram,15,3,282,2025-02-28,19
C13566,53,F,40266,Instagram,20,2,178,2025-01-01,14
C13567,22,M,32109,Facebook,22,1,59,2025-02-27,18
C13568,35,M,102553,TikTok,24,3,243,2025-03-16,15
C13569,35,M,76297,Facebook,22,3,204,2025-03-11,30
C13570,25,F,67700,Facebook,15,2,64,2024-12-24,23
C13571,24,F,46350,Instagram,18,4,388,2024-10-19,17
C13572,52,M,58618,Instagram,29,3,195,2025-02-12,17
C13573,58,F,21390,TikTok,15,3,147,2025-01-17,19
C13574,43,M,107507,TikTok,19,3,258,2025-03-06,13
C13575,44,F,97649,TikTok,26,4,336,2024-11-25,11
C13576,24,F,56483,Facebook,15,3,120,2025-03-18,33
C13577,34,M,61893,Facebook,34,4,324,2025-02-25,23
C13578,23,M,45611,Facebook,23,2,166,2024-11-21,29
C13579,53,F,78859,TikTok,20,3,90,2025-03-19,13
C13580,33,M,47606,Facebook,13,1,66,2025-02-23,24
C13581,18,M,58435,Instagram,19,1,69,2024-10-23,18
C13582,23,F,77042,Facebook,18,2,48,2024-10-09,24
C13583,39,F,77778,TikTok,15,1,26,2025-01-14,6
C13584,43,F,44652,Facebook,17,4,340,2024-12-17,25
C13585,18,F,106368,Instagram,19,2,120,2025-03-21,15
C13586,18,M,99503,Instagram,21,4,84,2024-10-14,11
C13587,37,M,22124,TikTok,26,3,285,2024-10-08,7
C13588,45,M,48584,TikTok,18,4,92,2025-02-23,10
C13589,24,M,39080,TikTok,21,4,292,2024-12-15,7
C13590,31,M,53825,TikTok,24,3,174,2025-03-17,13
C13591,40,M,99416,TikTok,21,3,108,2024-11-19,17
C13592,21,M,64055,Facebook,17,3,108,2024-11-01,27
C13593,34,F,96943,Facebook,17,3,75,2024-10-08,21
C13594,47,M,110624,TikTok,13,3,201,2024-12-11,6
C13595,56,M,69840,Facebook,14,2,76,2025-03-02,31
C13596,28,F,114165,Instagram,12,2,136,2025-01-01,12
C13597,28,F,111230,Instagram,25,3,267,2025-03-05,18
C13598,50,M,101960,Facebook,28,2,88,2025-01-14,27
C13599,46,M,90423,Facebook,18,3,201,2025-02-10,24
C13600,27,F,35242,TikTok,29,2,50,2025-02-03,15
C13601,42,F,110694,TikTok,16,4,168,2025-01-16,15
C13602,46,F,76028,TikTok,29,3,72,2024-12-20,18
C13603,30,M,63078,Facebook,20,5,110,2024-11-25,27
C13604,45,M,67541,TikTok,19,4,128,2025-02-10,18
C13605,54,M,62628,TikTok,22,2,46,2025-03-04,8
C13606,51,M,72413,Facebook,15,3,105,2025-01-02,31
C13607,23,M,83205,Instagram,11,3,291,2025-02-28,16
C13608,53,M,76976,Instagram,22,3,60,2025-01-19,15
C13609,44,F,105630,Facebook,15,3,225,2025-01-26,34
C13610,21,F,77302,TikTok,26,3,285,2025-03-14,15
C13611,50,F,20636,Facebook,17,3,216,2025-03-03,23
C13612,32,M,72581,Instagram,16,2,136,2025-01-15,24
C13613,46,M,81815,TikTok,20,2,138,2024-10-31,15
C13614,21,M,79679,Facebook,13,5,440,2025-01-01,34
C13615,56,F,116294,Facebook,21,3,204,2024-10-29,24
C13616,24,F,92175,Facebook,15,4,204,2024-11-19,31
C13617,25,M,47898,TikTok,15,1,69,2024-11-22,16
C13618,51,F,52828,Facebook,15,4,320,2024-12-21,32
C13619,28,F,20335,TikTok,26,3,186,2024-12-20,10
C13620,37,M,80444,TikTok,23,1,32,2024-11-23,18
C13621,50,F,90167,Instagram,24,3,153,2025-01-17,11
C13622,46,F,51400,Facebook,36,1,22,2024-12-12,25
C13623,53,M,64637,Instagram,11,2,138,2024-11-30,22
C13624,47,F,32248,Instagram,23,3,234,2024-10-11,16
C13625,35,M,83497,TikTok,24,5,200,2024-12-02,19
C13626,50,F,48021,Instagram,21,2,182,2025-02-04,11
C13627,54,M,110293,Instagram,18,1,34,2024-12-21,12
C13628,47,F,73225,TikTok,25,2,128,2025-02-02,5
C13629,32,F,22734,TikTok,21,3,78,2025-01-08,5
C13630,18,F,100982,Facebook,22,4,212,2024-10-16,24
C13631,41,M,71167,Facebook,17,2,100,2025-03-20,18
C13632,29,F,103109,TikTok,16,5,460,2025-02-18,18
C13633,44,F,65451,Instagram,16,4,356,2024-12-18,11
C13634,59,M,49183,Instagram,11,4,116,2024-11-23,23
C13635,48,M,66332,Facebook,21,2,86,2024-11-04,21
C13636,28,F,22590,TikTok,22,1,92,2025-01-02,19
C13637,58,F,95625,Instagram,11,3,66,2024-11-04,11
C13638,18,M,76239,Facebook,17,2,102,2025-01-21,20
C13639,46,M,79653,TikTok,16,4,216,2025-03-12,12
C13640,31,F,45452,Instagram,21,2,196,2024-12-21,22
C13641,48,M,41569,Instagram,26,2,190,2024-12-12,15
C13642,25,F,115028,Instagram,20,3,93,2025-03-09,14
C13643,57,M,119428,Instagram,24,3,279,2025-01-11,23
C13644,54,M,86372,Instagram,21,1,97,2024-12-22,21
C13645,56,F,90373,TikTok,21,1,64,2025-03-20,14
C13646,38,M,64386,TikTok,23,3,213,2025-03-15,8
C13647,21,M,22337,TikTok,15,5,270,2024-10-06,16
C13648,30,M,49627,TikTok,23,1,86,2025-03-20,18
C13649,25,M,87758,Instagram,27,3,87,2025-02-23,22
C13650,21,F,79571,Facebook,12,2,176,2024-11-25,16
C13651,25,F,29203,Instagram,17,2,122,2025-02-05,21
C13652,41,F,108296,Instagram,16,1,67,2024-11-30,15
C13653,35,M,76996,TikTok,12,1,62,2024-12-10,17
C13654,31,M,64811,Facebook,23,2,94,2024-12-12,15
C13655,29,F,110936,TikTok,22,5,235,2025-03-11,18
C13656,39,F,71116,Instagram,18,3,294,2024-11-23,24
C13657,35,F,114506,TikTok,15,1,77,2025-03-14,5
C13658,38,F,36231,TikTok,26,1,55,2024-12-18,8
C13659,52,M,103741,Facebook,18,3,168,2024-12-14,32
C13660,45,F,72621,Facebook,14,2,114,2024-11-28,18
C13661,38,M,89339,Instagram,26,1,42,2025-02-18,18
C13662,38,M,60259,Instagram,20,1,61,2025-01-24,22
C13663,30,F,44765,Instagram,19,1,77,2024-11-24,13
C13664,41,M,28510,TikTok,19,1,40,2024-12-19,8
C13665,22,M,113507,Facebook,9,2,88,2024-12-15,19
C13666,18,M,98669,Instagram,23,3,264,2024-11-23,22
C13667,52,M,99796,TikTok,28,4,180,2025-01-11,9
C13668,38,F,74480,Instagram,14,3,294,2024-12-02,24
C13669,21,M,102775,Facebook,16,3,186,2025-03-14,26
C13670,34,M,46105,TikTok,24,2,172,2024-11-23,7
C13671,30,M,86550,TikTok,27,3,117,2024-12-21,17
C13672,53,M,91212,Instagram,22,2,42,2025-02-09,22
C13673,57,M,40510,TikTok,20,2,88,2025-02-16,6
C13674,39,F,97601,Instagram,22,1,73,2024-12-18,22
C13675,21,M,100366,Instagram,24,2,44,2025-02-09,11
C13676,20,M,58577,Facebook,28,3,246,2024-11-26,34
C13677,50,M,61070,TikTok,24,2,194,2025-01-19,6
C13678,31,F,60818,TikTok,18,3,255,2025-01-09,17
C13679,36,M,69626,Instagram,15,2,44,2024-10-25,19
C13680,54,M,70599,Instagram,18,4,312,2025-02-12,17
C13681,28,F,70756,Facebook,16,1,26,2025-02-15,24
C13682,48,M,23377,Facebook,17,2,78,2025-03-21,22
C13683,40,F,40731,TikTok,18,1,40,2025-01-24,11
C13684,40,F,91286,TikTok,20,5,405,2025-03-10,14
C13685,59,F,51102,Instagram,22,2,118,2024-11-19,11
C13686,45,M,111767,TikTok,21,2,62,2024-11-30,8
C13687,39,M,50808,TikTok,22,1,50,2024-11-30,6
C13688,23,F,116401,TikTok,18,3,165,2025-03-17,5
C13689,40,M,59983,Instagram,24,1,55,2024-12-03,13
C13690,39,M,38774,TikTok,22,2,112,2024-10-16,14
C13691,20,F,62737,TikTok,21,4,248,2025-01-08,17
C13692,45,F,76931,Instagram,12,2,64,2024-11-02,17
C13693,58,M,39358,Instagram,15,1,60,2024-11-27,15
C13694,46,F,62664,Instagram,20,1,36,2024-11-26,13
C13695,43,M,30584,Facebook,23,4,284,2024-10-17,18
C13696,45,M,51322,Facebook,18,1,88,2025-03-09,21
C13697,32,M,109486,Facebook,24,4,108,2025-02-27,17
C13698,49,M,64102,Instagram,19,2,58,2024-12-06,18
C13699,25,M,119840,Facebook,19,1,86,2024-10-18,23
C13700,34,M,116782,Instagram,23,1,76,2025-01-21,12
C13701,39,M,89841,TikTok,18,1,66,2025-02-09,9
C13702,21,F,39233,TikTok,18,3,270,2024-12-21,12
C13703,37,M,29033,Instagram,25,5,185,2025-03-13,23
C13704,49,M,27023,Instagram,14,2,60,2025-01-11,17
C13705,22,M,84327,TikTok,19,1,51,2024-10-05,13
C13706,26,F,32682,Instagram,10,2,140,2024-11-22,12
C13707,53,F,77313,Facebook,19,2,54,2025-01-31,23
C13708,56,M,62056,Facebook,24,1,63,2024-11-15,33
C13709,42,F,71667,TikTok,18,2,152,2024-12-13,8
C13710,45,M,118633,TikTok,15,3,180,2025-02-17,12
C13711,26,F,34492,TikTok,18,4,92,2024-12-23,13
C13712,49,F,105147,Instagram,21,2,102,2024-11-12,10
C13713,23,F,85861,Facebook,27,1,60,2025-03-09,31
C13714,36,M,37740,Instagram,17,4,360,2024-11-30,14
C13715,31,M,115856,Facebook,19,5,235,2025-02-06,34
C13716,35,M,79621,Instagram,22,2,196,2025-02-08,24
C13717,41,F,52602,Facebook,19,4,136,2024-12-26,34
C13718,23,M,31309,Facebook,16,1,34,2024-10-29,20
C13719,25,F,85511,TikTok,21,4,384,2025-02-20,14
C13720,31,M,112444,TikTok,25,2,192,2025-03-22,18
C13721,24,F,111915,Instagram,17,4,368,2025-02-12,14
C13722,24,F,23130,TikTok,18,2,172,2025-01-29,17
C13723,37,F,24376,Instagram,18,3,219,2024-12-14,23
C13724,47,M,28591,Facebook,30,3,189,2024-10-08,25
C13725,39,F,96880,Facebook,16,2,188,2024-12-11,27
C13726,24,M,65160,Instagram,18,1,37,2025-03-03,11
C13727,29,F,58228,TikTok,17,1,30,2024-11-26,12
C13728,28,F,59141,Facebook,23,4,216,2024-10-09,31
C13729,28,F,64535,Instagram,31,1,39,2025-02-17,16
C13730,44,M,39828,TikTok,19,2,42,2025-01-06,10
C13731,51,M,69884,Instagram,30,3,87,2024-10-25,23
C13732,52,F,92113,Instagram,23,5,465,2024-11-05,11
C13733,56,F,33726,Facebook,15,2,82,2024-10-07,32
C13734,58,F,32682,Instagram,20,2,152,2024-10-06,19
C13735,51,F,22299,Instagram,20,1,96,2025-02-09,10
C13736,31,F,44388,Facebook,19,2,186,2024-10-14,17
C13737,41,F,69958,TikTok,21,2,158,2024-11-01,8
C13738,57,M,87982,Instagram,24,2,160,2025-03-15,24
C13739,35,M,100873,Instagram,18,1,59,2024-11-20,24
C13740,41,F,30228,Instagram,15,1,59,2024-10-31,22
C13741,43,M,36792,Facebook,17,4,308,2025-03-07,24
C13742,50,M,42501,TikTok,24,3,60,2024-10-13,11
C13743,31,M,40142,TikTok,14,3,63,2024-12-14,16
C13744,55,M,88098,Facebook,24,2,176,2024-12-20,15
C13745,34,M,99594,Instagram,27,1,28,2025-01-07,10
C13746,20,M,85967,Instagram,18,2,84,2025-03-17,19
C13747,51,F,50056,Instagram,19,1,80,2024-10-04,12
C13748,56,F,62176,Instagram,19,3,243,2024-11-17,17
C13749,39,M,94454,Instagram,25,1,99,2025-01-17,10
C13750,48,M,67211,TikTok,25,2,90,2025-02-27,16
C13751,58,F,48015,Instagram,19,5,465,2025-03-22,23
C13752,48,M,116829,TikTok,23,3,294,2025-01-19,18
C13753,30,F,52521,Facebook,32,4,300,2024-10-26,32
C13754,41,F,70126,TikTok,30,4,248,2024-12-10,12
C13755,28,M,105077,TikTok,29,1,97,2024-10-21,7
C13756,42,M,109782,Facebook,17,3,219,2025-03-06,24
C13757,38,F,29716,Instagram,17,3,273,2025-01-12,23
C13758,34,M,52639,Facebook,22,2,140,2024-11-02,18
C13759,52,M,101609,TikTok,23,1,66,2024-11-08,12
C13760,48,M,48130,TikTok,22,1,85,2024-12-31,9
C13761,34,M,100313,TikTok,16,5,175,2025-02-18,7
C13762,52,M,43428,Instagram,13,2,168,2025-02-14,17
C13763,35,M,61920,Instagram,17,3,219,2025-02-02,24
C13764,48,M,43978,Facebook,13,3,168,2025-02-18,24
C13765,50,F,93388,Instagram,17,4,312,2024-12-22,23
C13766,28,M,85201,TikTok,17,4,336,2025-01-03,14
C13767,22,M,112430,Facebook,19,3,237,2024-12-13,27
C13768,41,M,43227,Facebook,17,1,63,2025-01-04,24
C13769,45,F,76657,TikTok,17,2,156,2025-02-04,19
C13770,24,M,42979,Instagram,21,2,144,2025-02-26,18
C13771,39,M,72080,Instagram,19,3,78,2025-01-15,14
C13772,19,M,111894,TikTok,19,3,189,2025-01-20,13
C13773,21,M,57550,Facebook,17,4,248,2024-12-10,23
C13774,18,F,49953,TikTok,13,3,282,2025-02-03,9
C13775,36,F,59894,Instagram,22,1,89,2024-10-29,24
C13776,19,F,83782,TikTok,25,2,74,2024-10-15,18
C13777,29,M,102644,TikTok,21,3,123,2025-01-09,8
C13778,23,F,95336,Instagram,24,1,40,2025-02-13,11
C13779,29,M,55178,Facebook,16,1,80,2025-01-27,28
C13780,59,M,24074,Instagram,24,1,81,2024-10-31,18
C13781,47,M,29651,Instagram,12,3,228,2024-12-13,16
C13782,26,M,94329,TikTok,19,3,219,2024-11-01,8
C13783,45,M,103015,Facebook,17,3,195,2025-01-06,32
C13784,23,F,52260,Facebook,17,1,68,2024-12-26,23
C13785,18,F,57069,Facebook,25,1,33,2025-02-13,33
C13786,31,F,93173,Instagram,20,2,42,2025-03-14,22
C13787,52,F,105883,Facebook,32,1,94,2024-10-16,28
C13788,46,F,52014,Facebook,25,3,63,2025-01-12,18
C13789,21,F,68854,Instagram,26,3,210,2025-02-04,24
C13790,30,F,21861,TikTok,20,1,29,2024-12-25,6
C13791,33,M,42306,Facebook,13,2,122,2025-03-19,22
C13792,40,M,57002,Instagram,16,1,53,2024-12-19,16
C13793,44,M,50176,Instagram,21,2,78,2024-12-17,18
C13794,51,F,40402,Facebook,12,2,180,2024-10-04,27
C13795,57,F,102132,Facebook,22,2,94,2025-01-22,17
C13796,40,F,55806,Instagram,24,3,240,2025-02-08,21
C13797,56,M,81044,Instagram,23,1,22,2024-10-17,20
C13798,39,F,44617,Facebook,14,1,27,2025-02-06,23
C13799,43,F,68102,TikTok,24,1,54,2025-01-02,18
C13800,28,M,108752,TikTok,20,2,50,2024-10-18,19
C13801,30,M,99596,Instagram,26,2,180,2024-11-25,22
C13802,43,F,117750,TikTok,12,1,68,2024-12-18,8
C13803,46,M,24062,Facebook,14,1,21,2025-01-24,30
C13804,38,F,24350,TikTok,17,2,44,2025-01-09,11
C13805,44,M,24804,Facebook,20,3,120,2025-02-17,18
C13806,22,M,85999,Instagram,15,2,174,2024-12-07,11
C13807,27,M,104397,Instagram,23,1,69,2025-01-07,16
C13808,45,M,35421,Facebook,12,1,70,2025-02-09,16
C13809,46,M,40228,Facebook,26,1,25,2024-10-07,23
C13810,28,F,87160,TikTok,20,5,445,2024-11-08,18
C13811,22,M,64194,Instagram,23,1,77,2025-02-02,16
C13812,28,F,83539,TikTok,18,4,384,2025-01-14,14
C13813,54,F,67885,Facebook,18,5,280,2024-12-13,27
C13814,58,F,57112,TikTok,15,2,152,2024-10-12,15
C13815,47,M,46790,Facebook,23,3,93,2025-03-17,29
C13816,46,M,106925,Instagram,28,4,252,2024-10-05,10
C13817,48,M,99984,TikTok,26,2,72,2025-02-18,9
C13818,59,M,40374,Facebook,14,3,78,2025-01-03,20
C13819,38,M,26415,Facebook,19,1,65,2025-02-28,20
C13820,25,F,23987,Instagram,23,2,72,2025-03-08,23
C13821,18,F,61966,Instagram,20,3,186,2024-11-03,14
C13822,53,F,117885,Instagram,22,4,156,2024-11-29,12
C13823,32,M,65682,Facebook,22,1,61,2025-01-07,22
C13824,36,F,119275,TikTok,16,2,76,2025-02-08,5
C13825,37,F,48479,TikTok,24,1,92,2025-02-11,6
C13826,55,F,78897,Instagram,18,1,25,2024-11-25,21
C13827,26,F,58315,TikTok,21,1,32,2024-10-15,9
C13828,59,F,37360,Instagram,24,1,62,2024-12-09,12
C13829,53,F,52590,Instagram,24,1,86,2024-10-27,15
C13830,30,M,26752,Instagram,16,3,255,2024-12-30,17
C13831,56,M,65614,Instagram,12,1,29,2024-10-18,10
C13832,42,F,99531,Instagram,22,1,48,2024-11-11,23
C13833,34,F,105968,Facebook,24,1,61,2024-11-29,33
C13834,35,M,90100,Facebook,19,2,166,2025-02-18,30
C13835,24,F,101511,Facebook,17,1,90,2024-10-15,21
C13836,21,M,87119,Instagram,21,4,216,2024-12-15,24
C13837,31,M,39020,TikTok,16,3,138,2024-12-15,12
C13838,38,F,96448,Facebook,16,4,260,2024-11-17,31
C13839,34,F,53765,Facebook,20,2,138,2025-01-15,17
