Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases,CAC,LTV,Rentabilidad,LTV_CAC_Ratio
3553,22,Female,Sunglasses,Accessories,66,Kentucky,M,Blue,Winter,2.9,No,Credit Card,Next Day Air,No,No,3,PayPal,Quarterly,95.0,418,4.4,4.4
3554,62,Female,Shoes,Footwear,99,Minnesota,M,Charcoal,Spring,4.9,No,Cash,Free Shipping,No,No,32,Bank Transfer,Weekly,,1115,21.862745098039216,21.862745098039216
3555,39,Female,Dress,Clothing,55,Louisiana,M,Indigo,Spring,5.0,No,Bank Transfer,Free Shipping,No,No,5,Credit Card,Fortnightly,65.0,1064,23.644444444444446,16.369230769230768
3556,25,Female,Blouse,Clothing,23,Delaware,L,Silver,Spring,4.6,No,PayPal,Next Day Air,No,No,45,Cash,Quarterly,64.0,586,13.318181818181818,9.15625
3557,70,Female,Sweater,Clothing,88,Arizona,M,Brown,Fall,4.2,No,Bank Transfer,Express,No,No,43,Cash,Bi-Weekly,68.0,1446,30.125,21.264705882352942
3558,52,Female,Jacket,Outerwear,26,Nevada,M,Peach,Summer,4.9,No,PayPal,Next Day Air,No,No,1,PayPal,Every 3 Months,35.0,1528,43.65714285714286,43.65714285714286
3559,68,Female,Backpack,Accessories,94,Alaska,L,Magenta,Summer,4.8,No,Credit Card,Standard,No,No,9,Venmo,Quarterly,89.0,1545,17.359550561797754,17.359550561797754
3560,18,Female,Shorts,Clothing,25,Utah,M,Beige,Fall,3.0,No,Debit Card,Next Day Air,No,No,13,Venmo,Every 3 Months,64.0,847,19.25,13.234375
3561,18,Female,Socks,Clothing,96,Kansas,XL,Violet,Fall,3.5,No,Cash,Express,No,No,5,Credit Card,Annually,81.0,1313,21.524590163934427,16.209876543209877
3562,63,Female,Sneakers,Footwear,29,North Carolina,L,Black,Spring,3.4,No,Cash,Standard,No,No,39,Credit Card,Fortnightly,,467,5.9113924050632916,5.9113924050632916
3563,47,Female,Sneakers,Footwear,36,Maryland,M,Cyan,Winter,3.4,No,PayPal,Free Shipping,No,No,7,Bank Transfer,Weekly,,1165,40.172413793103445,40.172413793103445
3564,43,Female,Blouse,Clothing,90,Maine,M,Green,Summer,4.9,No,Credit Card,Standard,No,No,8,Credit Card,Every 3 Months,68.0,1197,24.9375,17.602941176470587
3565,60,Female,Gloves,Accessories,38,Illinois,S,Brown,Summer,4.4,No,PayPal,Free Shipping,No,No,40,Venmo,Annually,86.0,1122,13.046511627906977,13.046511627906977
3566,49,Female,Handbag,Accessories,52,Pennsylvania,S,Gray,Spring,4.2,No,Cash,Store Pickup,No,No,35,PayPal,Monthly,60.0,1066,17.766666666666666,17.766666666666666
3567,28,Female,Jeans,Clothing,88,Alaska,S,Orange,Spring,3.1,No,Credit Card,Next Day Air,No,No,14,Venmo,Monthly,90.0,488,6.9714285714285715,5.4222222222222225
3568,32,Female,Scarf,Accessories,56,New Mexico,S,Silver,Summer,4.0,No,Venmo,Next Day Air,No,No,26,Credit Card,Monthly,27.0,1473,54.55555555555556,54.55555555555556
3569,29,Female,Sandals,Footwear,71,Arkansas,M,Purple,Spring,4.8,No,Cash,Next Day Air,No,No,14,PayPal,Quarterly,,606,6.378947368421053,6.378947368421053
3570,35,Female,Sandals,Footwear,94,Alaska,M,Olive,Fall,3.3,No,Credit Card,Express,No,No,9,Bank Transfer,Fortnightly,,950,43.18181818181818,43.18181818181818
3571,23,Female,Dress,Clothing,97,Louisiana,XL,Teal,Winter,4.7,No,PayPal,Standard,No,No,32,Debit Card,Annually,50.0,1412,47.06666666666667,28.24
3572,70,Female,Skirt,Clothing,27,North Dakota,M,White,Summer,3.2,No,Cash,Standard,No,No,15,Bank Transfer,Every 3 Months,35.0,648,43.2,18.514285714285716
3573,23,Female,Shorts,Clothing,28,Rhode Island,M,Black,Spring,5.0,No,Bank Transfer,Standard,No,No,25,Credit Card,Monthly,51.0,282,9.096774193548388,5.529411764705882
3574,43,Female,Jeans,Clothing,67,Connecticut,L,Maroon,Fall,4.9,No,Cash,Free Shipping,No,No,27,PayPal,Monthly,34.0,1470,105.0,43.23529411764706
3575,29,Female,Socks,Clothing,70,New York,M,Cyan,Fall,4.9,No,Cash,Express,No,No,39,Bank Transfer,Quarterly,57.0,1272,34.37837837837838,22.31578947368421
3576,61,Female,Coat,Outerwear,95,Kentucky,M,Violet,Fall,3.7,No,Cash,Express,No,No,49,Venmo,Bi-Weekly,14.0,1914,136.71428571428572,136.71428571428572
3577,29,Female,Boots,Footwear,24,Maine,L,Yellow,Spring,3.0,No,Cash,Express,No,No,12,Venmo,Bi-Weekly,,1539,20.25,20.25
3578,66,Female,Belt,Accessories,35,Missouri,S,Yellow,Winter,2.6,No,PayPal,Standard,No,No,13,Bank Transfer,Weekly,97.0,916,9.443298969072165,9.443298969072165
3579,46,Female,Shoes,Footwear,22,Georgia,L,Olive,Winter,2.6,No,Credit Card,Standard,No,No,22,Bank Transfer,Quarterly,,558,6.642857142857143,6.642857142857143
3580,34,Female,Scarf,Accessories,66,Arizona,L,Olive,Fall,4.8,No,Bank Transfer,Standard,No,No,19,Credit Card,Every 3 Months,16.0,1933,120.8125,120.8125
3581,51,Female,Blouse,Clothing,83,New Hampshire,M,Magenta,Summer,3.2,No,Bank Transfer,2-Day Shipping,No,No,3,Cash,Bi-Weekly,94.0,1578,21.324324324324323,16.78723404255319
3582,26,Female,Dress,Clothing,95,Georgia,M,Orange,Fall,4.9,No,Venmo,Next Day Air,No,No,50,Credit Card,Weekly,78.0,474,8.172413793103448,6.076923076923077
3583,23,Female,Shorts,Clothing,41,California,S,Beige,Summer,3.4,No,Cash,2-Day Shipping,No,No,15,PayPal,Annually,78.0,663,11.431034482758621,8.5
3584,52,Female,Blouse,Clothing,77,Arizona,L,Brown,Summer,2.7,No,Debit Card,Store Pickup,No,No,44,Credit Card,Every 3 Months,87.0,1180,17.611940298507463,13.563218390804598
3585,39,Female,Sneakers,Footwear,52,Florida,L,Indigo,Fall,4.8,No,Debit Card,Express,No,No,48,Debit Card,Monthly,,422,6.918032786885246,6.918032786885246
3586,39,Female,Gloves,Accessories,41,New York,XL,Gray,Winter,4.1,No,Cash,Standard,No,No,4,Venmo,Bi-Weekly,78.0,1831,23.474358974358974,23.474358974358974
3587,33,Female,Hoodie,Clothing,28,Idaho,M,Yellow,Winter,4.6,No,PayPal,Store Pickup,No,No,12,PayPal,Bi-Weekly,108.0,835,9.488636363636363,7.731481481481482
3588,33,Female,Sweater,Clothing,90,Virginia,S,Violet,Summer,4.4,No,Debit Card,Standard,No,No,33,Debit Card,Annually,89.0,553,8.014492753623188,6.213483146067416
3589,23,Female,Sunglasses,Accessories,55,Michigan,M,Magenta,Spring,3.5,No,Bank Transfer,2-Day Shipping,No,No,40,Cash,Annually,87.0,563,6.471264367816092,6.471264367816092
3590,31,Female,Belt,Accessories,73,New Hampshire,M,Blue,Spring,4.8,No,Cash,Next Day Air,No,No,38,Cash,Every 3 Months,90.0,898,9.977777777777778,9.977777777777778
3591,27,Female,Dress,Clothing,87,South Dakota,M,Gray,Fall,2.9,No,PayPal,2-Day Shipping,No,No,19,Venmo,Every 3 Months,71.0,889,17.431372549019606,12.52112676056338
3592,48,Female,Jacket,Outerwear,89,South Dakota,M,Gold,Winter,3.2,No,Cash,2-Day Shipping,No,No,38,Bank Transfer,Quarterly,62.0,1280,20.64516129032258,20.64516129032258
3593,61,Female,Boots,Footwear,82,New Jersey,L,Lavender,Spring,4.4,No,Cash,2-Day Shipping,No,No,18,Venmo,Fortnightly,,1917,44.58139534883721,44.58139534883721
3594,63,Female,Sandals,Footwear,80,Wyoming,M,Black,Spring,4.6,No,Bank Transfer,Next Day Air,No,No,24,PayPal,Monthly,,646,8.849315068493151,8.849315068493151
3595,19,Female,Scarf,Accessories,87,Alabama,L,Charcoal,Summer,2.6,No,PayPal,2-Day Shipping,No,No,29,Venmo,Quarterly,52.0,860,16.53846153846154,16.53846153846154
3596,21,Female,Blouse,Clothing,41,South Dakota,M,Violet,Spring,3.1,No,Cash,Store Pickup,No,No,14,PayPal,Annually,58.0,208,5.473684210526316,3.586206896551724
3597,28,Female,Hoodie,Clothing,83,South Carolina,M,Charcoal,Spring,4.3,No,Bank Transfer,Standard,No,No,44,Cash,Fortnightly,45.0,1475,59.0,32.77777777777778
3598,29,Female,Sunglasses,Accessories,71,New Mexico,M,Maroon,Summer,3.1,No,Cash,Standard,No,No,18,Bank Transfer,Quarterly,89.0,586,6.584269662921348,6.584269662921348
3599,23,Female,Hoodie,Clothing,76,Connecticut,XL,Purple,Spring,4.6,No,Bank Transfer,Store Pickup,No,No,19,Bank Transfer,Bi-Weekly,117.0,1759,18.1340206185567,15.034188034188034
3600,37,Female,Scarf,Accessories,34,Kansas,S,Peach,Spring,4.6,No,Cash,Express,No,No,4,Cash,Weekly,53.0,1921,36.24528301886792,36.24528301886792
3601,67,Female,Dress,Clothing,81,South Carolina,XL,Olive,Spring,2.7,No,PayPal,Free Shipping,No,No,25,Cash,Bi-Weekly,88.0,1820,26.764705882352942,20.681818181818183
3602,34,Female,T-shirt,Clothing,47,North Carolina,M,Indigo,Summer,3.0,No,Debit Card,Next Day Air,No,No,3,PayPal,Monthly,114.0,646,6.872340425531915,5.666666666666667
3603,58,Female,Skirt,Clothing,36,Wyoming,S,Magenta,Summer,3.3,No,Bank Transfer,Store Pickup,No,No,40,Debit Card,Quarterly,102.0,1768,21.5609756097561,17.333333333333332
3604,45,Female,Jeans,Clothing,51,Louisiana,M,Gold,Spring,2.7,No,Debit Card,Free Shipping,No,No,5,Cash,Weekly,48.0,1905,68.03571428571429,39.6875
3605,63,Female,Hoodie,Clothing,86,Louisiana,M,Orange,Fall,3.3,No,Bank Transfer,Standard,No,No,17,Debit Card,Annually,55.0,617,17.62857142857143,11.218181818181819
3606,68,Female,Jeans,Clothing,41,Alabama,M,Gold,Fall,4.3,No,Venmo,Store Pickup,No,No,36,Bank Transfer,Every 3 Months,78.0,1731,29.844827586206897,22.192307692307693
3607,41,Female,Sandals,Footwear,90,Minnesota,XL,Purple,Fall,4.8,No,Cash,Express,No,No,41,Venmo,Annually,,1154,88.76923076923077,88.76923076923077
3608,50,Female,Hat,Accessories,93,New Mexico,L,Charcoal,Fall,3.3,No,Debit Card,Standard,No,No,20,Venmo,Bi-Weekly,43.0,1129,26.25581395348837,26.25581395348837
3609,24,Female,Gloves,Accessories,56,Tennessee,M,Cyan,Fall,4.3,No,Bank Transfer,Next Day Air,No,No,2,Cash,Every 3 Months,60.0,446,7.433333333333334,7.433333333333334
3610,21,Female,Socks,Clothing,39,New Mexico,M,Cyan,Summer,3.0,No,Debit Card,2-Day Shipping,No,No,31,Debit Card,Monthly,80.0,1410,23.5,17.625
3611,18,Female,Jacket,Outerwear,86,Texas,XL,Green,Fall,4.8,No,Credit Card,2-Day Shipping,No,No,23,Bank Transfer,Fortnightly,42.0,1207,28.738095238095237,28.738095238095237
3612,63,Female,T-shirt,Clothing,82,Washington,M,Silver,Spring,2.9,No,PayPal,Standard,No,No,30,Credit Card,Annually,54.0,222,6.529411764705882,4.111111111111111
3613,47,Female,Sandals,Footwear,29,Michigan,M,Teal,Summer,3.6,No,Credit Card,Standard,No,No,26,Cash,Every 3 Months,,1011,21.97826086956522,21.97826086956522
3614,58,Female,Hat,Accessories,27,Minnesota,M,Magenta,Fall,3.5,No,Cash,Store Pickup,No,No,40,Venmo,Annually,28.0,1980,70.71428571428571,70.71428571428571
3615,46,Female,Gloves,Accessories,25,Delaware,L,Maroon,Spring,4.7,No,Bank Transfer,2-Day Shipping,No,No,19,Bank Transfer,Annually,96.0,1876,19.541666666666668,19.541666666666668
3616,35,Female,Dress,Clothing,31,California,M,Gold,Winter,4.4,No,Bank Transfer,Free Shipping,No,No,4,Credit Card,Monthly,107.0,1313,15.091954022988507,12.271028037383177
3617,42,Female,Hoodie,Clothing,23,Wisconsin,L,Purple,Winter,3.3,No,Cash,Store Pickup,No,No,33,Debit Card,Fortnightly,34.0,1051,75.07142857142857,30.91176470588235
3618,48,Female,Belt,Accessories,47,Kentucky,M,Lavender,Fall,4.3,No,Debit Card,Express,No,No,29,Debit Card,Monthly,20.0,954,47.7,47.7
3619,28,Female,Gloves,Accessories,67,Nevada,M,Maroon,Fall,4.0,No,Venmo,2-Day Shipping,No,No,47,PayPal,Bi-Weekly,62.0,555,8.951612903225806,8.951612903225806
3620,44,Female,Scarf,Accessories,75,North Carolina,S,Magenta,Winter,4.9,No,Cash,2-Day Shipping,No,No,50,Venmo,Weekly,46.0,1006,21.869565217391305,21.869565217391305
3621,60,Female,Sandals,Footwear,82,Louisiana,M,Turquoise,Summer,2.9,No,Credit Card,Express,No,No,28,Credit Card,Fortnightly,,716,12.785714285714286,12.785714285714286
3622,38,Female,Sneakers,Footwear,32,New Jersey,XL,Silver,Summer,4.0,No,Venmo,2-Day Shipping,No,No,5,Cash,Fortnightly,,898,9.354166666666666,9.354166666666666
3623,46,Female,Dress,Clothing,41,Wisconsin,M,Purple,Fall,4.3,No,Bank Transfer,Store Pickup,No,No,12,Credit Card,Annually,49.0,779,26.862068965517242,15.89795918367347
3624,39,Female,Jewelry,Accessories,89,Arkansas,M,Violet,Winter,2.7,No,Venmo,2-Day Shipping,No,No,4,PayPal,Weekly,27.0,1118,41.407407407407405,41.407407407407405
3625,22,Female,Hat,Accessories,82,Texas,XL,Peach,Fall,5.0,No,PayPal,Store Pickup,No,No,22,Bank Transfer,Bi-Weekly,86.0,1237,14.383720930232558,14.383720930232558
3626,44,Female,Scarf,Accessories,99,Illinois,L,Green,Winter,4.4,No,Debit Card,Express,No,No,32,PayPal,Weekly,31.0,1414,45.61290322580645,45.61290322580645
3627,69,Female,Blouse,Clothing,98,Mississippi,L,Teal,Fall,3.5,No,Bank Transfer,Express,No,No,32,Venmo,Quarterly,88.0,225,3.3088235294117645,2.5568181818181817
3628,39,Female,Belt,Accessories,54,Delaware,M,Silver,Winter,3.3,No,Credit Card,Next Day Air,No,No,48,Cash,Every 3 Months,89.0,1494,16.786516853932586,16.786516853932586
3629,53,Female,Blouse,Clothing,88,Georgia,L,Purple,Summer,3.8,No,Cash,Free Shipping,No,No,35,Credit Card,Monthly,106.0,1454,16.906976744186046,13.716981132075471
3630,52,Female,T-shirt,Clothing,43,Kansas,L,Lavender,Summer,4.5,No,Credit Card,Standard,No,No,44,Debit Card,Fortnightly,61.0,1714,41.80487804878049,28.098360655737704
3631,65,Female,Hat,Accessories,73,Oklahoma,M,Lavender,Winter,4.8,No,Credit Card,Store Pickup,No,No,29,Cash,Weekly,15.0,1881,125.4,125.4
3632,48,Female,Hat,Accessories,50,New Jersey,M,Peach,Fall,2.9,No,Debit Card,Store Pickup,No,No,26,Credit Card,Monthly,74.0,1836,24.81081081081081,24.81081081081081
3633,27,Female,Sneakers,Footwear,73,Utah,L,Green,Spring,3.2,No,PayPal,Express,No,No,3,Debit Card,Quarterly,,1890,48.46153846153846,48.46153846153846
3634,39,Female,Gloves,Accessories,51,Montana,M,Orange,Spring,2.8,No,Venmo,Free Shipping,No,No,1,Bank Transfer,Bi-Weekly,79.0,298,3.7721518987341773,3.7721518987341773
3635,59,Female,Socks,Clothing,22,Ohio,M,Pink,Winter,3.3,No,Bank Transfer,Standard,No,No,17,PayPal,Annually,39.0,796,41.89473684210526,20.41025641025641
3636,52,Female,Sandals,Footwear,32,Colorado,L,Cyan,Fall,3.3,No,Cash,Free Shipping,No,No,17,Credit Card,Fortnightly,,1020,11.86046511627907,11.86046511627907
3637,50,Female,Sandals,Footwear,38,California,L,Lavender,Summer,4.2,No,PayPal,2-Day Shipping,No,No,36,Cash,Weekly,,1196,14.238095238095237,14.238095238095237
3638,32,Female,Boots,Footwear,66,Utah,L,Yellow,Winter,3.6,No,PayPal,Express,No,No,32,Credit Card,Fortnightly,,1153,14.782051282051283,14.782051282051283
3639,40,Female,Backpack,Accessories,20,Kansas,M,Olive,Spring,4.6,No,Credit Card,Express,No,No,50,PayPal,Bi-Weekly,82.0,258,3.1463414634146343,3.1463414634146343
3640,26,Female,Coat,Outerwear,44,Illinois,M,Brown,Summer,3.6,No,Venmo,2-Day Shipping,No,No,39,Venmo,Annually,10.0,1374,137.4,137.4
3641,47,Female,Sunglasses,Accessories,31,Minnesota,L,Pink,Spring,4.0,No,Credit Card,Next Day Air,No,No,17,PayPal,Monthly,69.0,1752,25.391304347826086,25.391304347826086
3642,51,Female,Jacket,Outerwear,45,New York,M,Cyan,Fall,2.7,No,Debit Card,Free Shipping,No,No,39,Bank Transfer,Every 3 Months,37.0,1854,50.108108108108105,50.108108108108105
3643,47,Female,Dress,Clothing,71,Arizona,L,Maroon,Summer,4.4,No,Credit Card,Store Pickup,No,No,5,PayPal,Annually,60.0,1012,25.3,16.866666666666667
3644,53,Female,Scarf,Accessories,96,Tennessee,XL,Magenta,Fall,3.2,No,Bank Transfer,Standard,No,No,47,Debit Card,Annually,96.0,1275,13.28125,13.28125
3645,35,Female,Blouse,Clothing,32,Arkansas,M,Violet,Winter,2.6,No,Cash,Next Day Air,No,No,18,Venmo,Weekly,58.0,1614,42.473684210526315,27.82758620689655
3646,38,Female,Backpack,Accessories,90,Colorado,L,Silver,Summer,3.4,No,Credit Card,Free Shipping,No,No,31,Credit Card,Every 3 Months,63.0,1735,27.53968253968254,27.53968253968254
3647,69,Female,Jewelry,Accessories,68,Nevada,M,Maroon,Spring,5.0,No,Credit Card,2-Day Shipping,No,No,39,Debit Card,Fortnightly,98.0,1110,11.326530612244898,11.326530612244898
3648,47,Female,Shorts,Clothing,45,Kansas,M,Gray,Winter,2.9,No,Cash,Store Pickup,No,No,12,Bank Transfer,Weekly,106.0,1807,21.011627906976745,17.047169811320753
3649,31,Female,Skirt,Clothing,67,New York,M,White,Winter,5.0,No,Cash,Free Shipping,No,No,45,Cash,Bi-Weekly,52.0,884,27.625,17.0
3650,68,Female,Skirt,Clothing,57,Minnesota,M,Brown,Fall,4.4,No,Debit Card,Standard,No,No,33,Credit Card,Fortnightly,83.0,986,15.65079365079365,11.879518072289157
3651,51,Female,Jeans,Clothing,60,Ohio,M,Silver,Summer,3.5,No,Cash,2-Day Shipping,No,No,3,PayPal,Annually,31.0,1581,143.72727272727272,51.0
3652,20,Female,Handbag,Accessories,32,Arizona,M,Yellow,Spring,3.8,No,Bank Transfer,Express,No,No,5,Venmo,Every 3 Months,82.0,1315,16.036585365853657,16.036585365853657
3653,27,Female,Handbag,Accessories,29,Kentucky,S,Magenta,Fall,3.8,No,Venmo,Store Pickup,No,No,23,Debit Card,Monthly,87.0,626,7.195402298850575,7.195402298850575
3654,67,Female,Coat,Outerwear,20,Minnesota,M,Blue,Spring,3.9,No,Debit Card,Next Day Air,No,No,39,Credit Card,Fortnightly,53.0,709,13.377358490566039,13.377358490566039
3655,21,Female,Jewelry,Accessories,98,Arkansas,M,Green,Winter,3.3,No,Debit Card,Next Day Air,No,No,10,Credit Card,Annually,81.0,349,4.308641975308642,4.308641975308642
3656,20,Female,Sweater,Clothing,27,Wyoming,M,Yellow,Fall,2.9,No,Venmo,Next Day Air,No,No,4,Credit Card,Bi-Weekly,51.0,955,30.806451612903224,18.725490196078432
3657,35,Female,Jacket,Outerwear,67,North Dakota,XL,Cyan,Spring,3.7,No,Debit Card,2-Day Shipping,No,No,18,Credit Card,Monthly,74.0,1713,23.14864864864865,23.14864864864865
3658,58,Female,Shoes,Footwear,82,Alabama,L,Gold,Winter,3.7,No,Bank Transfer,Express,No,No,1,Debit Card,Every 3 Months,,1275,27.717391304347824,27.717391304347824
3659,28,Female,T-shirt,Clothing,72,Mississippi,M,Magenta,Fall,4.6,No,Cash,Standard,No,No,18,PayPal,Fortnightly,95.0,1136,15.146666666666667,11.957894736842105
3660,27,Female,Sandals,Footwear,77,Illinois,S,Gray,Fall,4.9,No,Bank Transfer,Store Pickup,No,No,46,Bank Transfer,Annually,,1961,25.80263157894737,25.80263157894737
3661,19,Female,Shoes,Footwear,74,Arkansas,L,Indigo,Winter,3.1,No,Venmo,2-Day Shipping,No,No,13,Bank Transfer,Fortnightly,,1507,32.06382978723404,32.06382978723404
3662,63,Female,Sandals,Footwear,39,Kansas,S,White,Winter,3.5,No,Cash,Next Day Air,No,No,5,Credit Card,Fortnightly,,1992,51.07692307692308,51.07692307692308
3663,69,Female,Shorts,Clothing,80,Rhode Island,M,Indigo,Spring,4.9,No,Venmo,Next Day Air,No,No,11,Debit Card,Weekly,96.0,1915,25.19736842105263,19.947916666666668
3664,65,Female,Backpack,Accessories,59,Florida,M,Green,Summer,4.4,No,Cash,Express,No,No,49,Credit Card,Weekly,66.0,1780,26.96969696969697,26.96969696969697
3665,63,Female,Jacket,Outerwear,68,Missouri,M,Turquoise,Fall,4.4,No,Cash,Store Pickup,No,No,1,Debit Card,Fortnightly,42.0,559,13.30952380952381,13.30952380952381
3666,28,Female,Socks,Clothing,77,North Carolina,M,Peach,Fall,3.4,No,Credit Card,Next Day Air,No,No,11,Credit Card,Quarterly,55.0,847,24.2,15.4
3667,67,Female,Jewelry,Accessories,50,Alabama,M,Olive,Winter,3.0,No,Credit Card,2-Day Shipping,No,No,47,Cash,Every 3 Months,68.0,1513,22.25,22.25
3668,51,Female,Pants,Clothing,45,Washington,L,Cyan,Fall,2.6,No,Credit Card,Next Day Air,No,No,20,Venmo,Monthly,52.0,985,30.78125,18.942307692307693
3669,59,Female,Blouse,Clothing,71,Michigan,XL,Magenta,Summer,3.2,No,PayPal,Store Pickup,No,No,18,Venmo,Annually,56.0,643,17.86111111111111,11.482142857142858
3670,25,Female,Socks,Clothing,52,Washington,S,Silver,Fall,4.6,No,Credit Card,Store Pickup,No,No,43,PayPal,Quarterly,71.0,1707,33.470588235294116,24.04225352112676
3671,31,Female,Shoes,Footwear,50,Vermont,S,White,Winter,3.8,No,Cash,Free Shipping,No,No,4,PayPal,Every 3 Months,,1160,34.11764705882353,34.11764705882353
3672,62,Female,Handbag,Accessories,66,Illinois,L,Pink,Summer,4.8,No,Bank Transfer,2-Day Shipping,No,No,20,Venmo,Quarterly,74.0,1787,24.14864864864865,24.14864864864865
3673,51,Female,Sandals,Footwear,81,New York,S,Pink,Fall,4.5,No,Venmo,Free Shipping,No,No,7,PayPal,Monthly,,1749,47.270270270270274,47.270270270270274
3674,32,Female,Socks,Clothing,28,Rhode Island,M,Pink,Summer,4.2,No,Debit Card,2-Day Shipping,No,No,31,Bank Transfer,Fortnightly,81.0,1164,19.081967213114755,14.37037037037037
3675,35,Female,Handbag,Accessories,65,Washington,M,Blue,Winter,2.7,No,Venmo,2-Day Shipping,No,No,41,Venmo,Fortnightly,25.0,1570,62.8,62.8
3676,70,Female,Hat,Accessories,80,Virginia,M,White,Winter,4.5,No,Cash,Express,No,No,3,Bank Transfer,Monthly,52.0,1877,36.09615384615385,36.09615384615385
3677,19,Female,Jewelry,Accessories,94,Wisconsin,S,Teal,Spring,4.9,No,PayPal,Free Shipping,No,No,16,PayPal,Monthly,39.0,304,7.794871794871795,7.794871794871795
3678,32,Female,Backpack,Accessories,30,Michigan,M,Gray,Fall,2.8,No,Cash,Standard,No,No,43,Cash,Annually,33.0,1089,33.0,33.0
3679,56,Female,Shirt,Clothing,45,Texas,S,Beige,Fall,3.5,No,Debit Card,Standard,No,No,29,Bank Transfer,Fortnightly,90.0,231,3.3,2.566666666666667
3680,53,Female,Coat,Outerwear,91,Idaho,M,Violet,Summer,2.5,No,PayPal,Store Pickup,No,No,5,Cash,Bi-Weekly,79.0,705,8.924050632911392,8.924050632911392
3681,22,Female,Sunglasses,Accessories,36,Iowa,S,Blue,Winter,2.9,No,Venmo,Standard,No,No,30,Debit Card,Quarterly,64.0,1443,22.546875,22.546875
3682,26,Female,Gloves,Accessories,73,Connecticut,XL,Magenta,Fall,4.2,No,PayPal,Next Day Air,No,No,33,Debit Card,Monthly,22.0,967,43.95454545454545,43.95454545454545
3683,42,Female,Shirt,Clothing,60,Wyoming,M,Maroon,Fall,4.6,No,Venmo,Store Pickup,No,No,46,Venmo,Bi-Weekly,31.0,1859,169.0,59.96774193548387
3684,30,Female,Socks,Clothing,77,Mississippi,M,Purple,Winter,3.0,No,Bank Transfer,Free Shipping,No,No,17,Venmo,Fortnightly,62.0,1060,25.238095238095237,17.096774193548388
3685,29,Female,Skirt,Clothing,86,Pennsylvania,L,Charcoal,Spring,4.4,No,PayPal,Free Shipping,No,No,47,Credit Card,Bi-Weekly,68.0,1542,32.125,22.676470588235293
3686,47,Female,Shorts,Clothing,42,Tennessee,L,Red,Summer,2.6,No,PayPal,Standard,No,No,17,Cash,Bi-Weekly,95.0,389,5.1866666666666665,4.094736842105263
3687,59,Female,Sandals,Footwear,70,Louisiana,M,Charcoal,Spring,4.8,No,PayPal,Free Shipping,No,No,17,Cash,Bi-Weekly,,508,5.906976744186046,5.906976744186046
3688,34,Female,Shirt,Clothing,44,Arkansas,L,Lavender,Summer,2.9,No,PayPal,Next Day Air,No,No,28,Bank Transfer,Every 3 Months,83.0,853,13.53968253968254,10.27710843373494
3689,52,Female,Sunglasses,Accessories,91,West Virginia,L,White,Spring,3.0,No,Venmo,Next Day Air,No,No,8,Cash,Monthly,72.0,935,12.98611111111111,12.98611111111111
